2021.04.27,12:00,54473.5,55327.8,54332.7,54891.8,46890
2021.04.27,12:05,54559.8,55327.8,54332.7,54943.8,46490
2021.04.27,16:00,54888.8,55394.0,54430.0,54692.2,51333
2021.04.27,16:05,54949.5,55394.0,54430.0,54812.2,51904
2021.04.27,20:00,54693.8,55244.5,54288.6,55187.7,44276
2021.04.27,20:05,54807.8,55244.5,54288.6,55187.7,43147
2021.04.28,00:00,54935.6,55522.3,54798.2,55449.5,38232
2021.04.28,00:05,54967.5,55551.0,54798.2,55440.5,39259
2021.04.28,04:00,55449.2,55795.6,54699.0,54889.0,46261
2021.04.28,04:05,55430.0,55795.6,54699.0,54916.2,46228
2021.04.28,08:00,54888.2,55015.2,53839.7,54096.5,56023
2021.04.28,08:05,54916.0,55015.2,53839.7,54143.0,56126
2021.04.28,12:00,54096.5,55348.7,53925.1,55205.4,54204
2021.04.28,12:05,54133.4,55348.7,53925.1,55041.4,54134
2021.04.28,16:00,55206.9,55229.9,54101.2,54730.0,52955
2021.04.28,16:05,55032.4,55060.1,54101.2,54639.4,52820
2021.04.28,20:00,54728.2,56458.1,54231.1,54436.0,55348
2021.04.28,20:05,54639.0,56458.2,54231.1,54436.0,54537
2021.04.29,00:00,54182.2,55229.1,54164.0,54746.5,51906
2021.04.29,04:00,54767.2,54829.8,53561.6,53590.6,49693
2021.04.29,08:00,53590.6,54514.5,53517.6,53966.7,49552
2021.04.29,12:00,53958.7,54741.9,53775.5,54362.0,53886
2021.04.29,16:00,54375.0,54450.4,52914.5,52914.5,68090
2021.04.29,20:00,52914.5,53334.9,52367.1,52980.2,68745
2021.04.30,00:00,52954.2,53831.0,52783.4,53394.1,45412
2021.04.30,04:00,53393.6,54255.0,53195.5,54168.8,47868
2021.04.30,08:00,54169.3,54698.5,53936.8,54548.5,45347
2021.04.30,12:00,54561.0,54827.1,54099.6,54705.0,55336
2021.04.30,16:00,54704.5,57404.9,54443.5,56731.5,69162
2021.04.30,20:00,56743.5,57104.3,56318.5,56628.1,44476
2021.05.01,00:00,56721.2,57791.6,56618.3,57615.9,17198
2021.05.01,04:00,57614.9,58186.7,57324.6,57837.5,18245
2021.05.01,08:00,57831.5,58137.8,57224.8,57290.7,18439
2021.05.01,12:00,57274.7,57860.4,56991.3,57575.0,18525
2021.05.01,16:00,57574.0,57816.5,56864.6,57305.6,22669
2021.05.01,20:00,57304.6,57838.5,57224.8,57475.3,16666
2021.05.02,00:00,57477.2,57769.6,57131.0,57273.7,15794
2021.05.02,04:00,57274.7,57522.1,55921.7,56711.9,18909
2021.05.02,08:00,56704.0,56909.5,56004.5,56357.7,17664
2021.05.02,12:00,56378.7,57139.0,55916.7,56695.0,20398
2021.05.02,16:00,56696.0,56852.6,56193.1,56425.6,18606
2021.05.02,20:00,56426.6,56863.6,56328.8,56863.6,14880
2021.05.03,00:00,56928.0,57640.9,56246.9,57430.6,43146
2021.05.03,04:00,57430.6,58318.8,57366.4,57832.3,45388
2021.05.03,08:00,57832.3,59003.4,57797.8,58777.7,48557
2021.05.03,12:00,58781.7,58963.0,58261.4,58568.3,45957
2021.05.03,16:00,58575.8,58656.9,57172.8,57702.4,55385
2021.05.03,20:00,57708.9,58222.8,56567.8,56763.0,43724
2021.05.04,00:00,56862.2,57522.6,54632.2,55321.7,56985
2021.05.04,00:05,56848.4,57522.6,54632.2,55475.9,59062
2021.05.04,04:00,55321.7,56047.9,55073.7,55847.8,63393
2021.05.04,04:05,55475.9,56047.9,55095.6,55897.6,62606
2021.05.04,08:00,55847.8,56404.4,55792.2,55951.5,39735
2021.05.04,08:05,55913.6,56404.4,55542.0,55740.4,51167
2021.05.04,12:00,55740.4,56656.6,55740.4,56371.5,28112
2021.05.04,12:05,55893.5,56660.5,55459.7,55893.4,60070
2021.05.04,16:05,55893.4,56147.8,53208.8,54133.4,77901
2021.05.04,20:05,54096.4,54838.7,53734.2,54711.8,48687
2021.05.05,00:05,54471.0,54895.8,52885.9,54801.6,65049
2021.05.05,04:05,54801.6,55392.9,54271.4,54329.9,57254
2021.05.05,08:05,54322.4,55583.3,53960.8,55412.9,56429
2021.05.05,12:05,55408.4,55855.4,55014.0,55708.3,56386
2021.05.05,16:05,55708.3,57952.9,55565.9,57325.2,67872
2021.05.05,20:05,57341.9,57732.0,56575.7,56829.3,48042
2021.05.06,00:00,56854.3,57660.8,56607.8,56991.9,43062
2021.05.06,04:00,56986.9,57632.6,56600.9,56992.9,45071
2021.05.06,08:00,57006.9,57403.4,56430.2,56961.0,50705
2021.05.06,12:00,56945.0,58390.8,56786.2,57700.6,57152
2021.05.06,16:00,57700.6,57801.2,56587.8,56772.4,53836
2021.05.06,20:00,56772.4,57157.0,55198.6,55907.4,58538
